관리번호,개방자치단체코드,x,y
3270000-103-1995-00672,3270000,129.04464906021948,35.130015457640916
3270000-103-1995-00675,3270000,129.03717195975622,35.121901040205096
3280000-103-1995-00292,3280000,129.03660780919594,35.09352902028907
3250000-103-2014-00001,3250000,129.02297761137592,35.099180399123945
3250000-103-2014-00002,3250000,129.0234078493508,35.097765801018966
3250000-103-2014-00003,3250000,129.02632475563954,35.097713085993185
3250000-103-2014-00004,3250000,129.0320168067813,35.10183462923571
3250000-103-2015-00001,3250000,129.0260066450221,35.09823851297641
3250000-103-2017-00003,3250000,129.0246323103209,35.09930472033289
3250000-103-2018-00001,3250000,129.02332747770086,35.09967866738878
3320000-103-1996-00154,3320000,129.00204217349471,35.21047691365561
3520000-103-1994-00001,3520000,126.64949075120974,37.417225987276524
3520000-103-1995-00001,3520000,126.65244946291065,37.41345153841406
3520000-103-1995-00006,3520000,126.65319295887608,37.4132440994995
3520000-103-1995-00007,3520000,126.65275307959605,37.413056018825536
3520000-103-1996-00002,3520000,126.67299292199988,37.41883643900628
3520000-103-1996-00006,3520000,126.67698078188178,37.415311292973456
3520000-103-1996-00003,3520000,126.65251927960578,37.41323634425397
3520000-103-1996-00016,3520000,126.65096502545434,37.41359665210407
3520000-103-1996-00009,3520000,126.69502225510941,37.42592294682746
3520000-103-1996-00011,3520000,126.65416475502336,37.41394259206967
3520000-103-1996-00005,3520000,126.65330623285266,37.41713219355879
3520000-103-2008-00002,3520000,126.65470985331427,37.41560816925361
3520000-103-2010-00001,3520000,126.67493831938549,37.415112167157666
3500000-103-2009-00001,3500000,126.62913401121578,37.478158359941744
3500000-103-2011-00001,3500000,126.64216525381634,37.476473420197266
3500000-103-2012-00001,3500000,126.6414380577324,37.47526385645268
3500000-103-2013-00001,3500000,126.63044455098047,37.477049745569005
4540000-103-2015-00001,4540000,127.01146833701867,36.15500898227465
4540000-103-2015-00002,4540000,127.08657775528565,36.20311358341125
4540000-103-2009-00002,4540000,127.08040345295862,36.204794548559384
4540000-103-2010-00001,4540000,127.08569719435152,36.203932667937444
4540000-103-2011-00001,4540000,127.08597136032527,36.20414173837642
4540000-103-2013-00001,4540000,127.08537020177013,36.2030958635674
4540000-103-2002-00001,4540000,127.08521636297456,36.2016581465192
4550000-103-1998-00001,4550000,127.48724520220402,36.10175389911613
4600000-103-1997-00001,4600000,126.6215178148114,36.50242470833779
4600000-103-1997-00005,4600000,126.66835527732218,36.60339434001674
4600000-103-1997-00006,4600000,126.66037586421855,36.601702825398064
5650000-103-2017-00004,4490000,127.14620560277469,36.80857873710246
5660000-103-2018-00001,4490000,127.13849104289183,36.81348164377304
5660000-103-2018-00002,4490000,127.1379044758327,36.82765409209046
5660000-103-2018-00003,4490000,127.13724789405302,36.813511323004036
5650000-103-1995-00010,4490000,127.14820371047948,36.801924290682415
5660000-103-1995-00011,4490000,127.13617774160608,36.81839680849921
5650000-103-1995-00015,4490000,127.13720509144729,36.806485133250845
5650000-103-1996-00007,4490000,127.16382586121321,36.765801964489285
5650000-103-1996-00005,4490000,127.13668414294656,36.80633418745706
5660000-103-1996-00003,4490000,127.14014319067722,36.8202786174933
5650000-103-2005-00007,4490000,127.14682791450538,36.809701083399524
5660000-103-1996-00019,4490000,127.2014408530755,36.87854648807793
4530000-103-1995-00012,4530000,126.42976693851412,36.93902371320281
4530000-103-1995-00022,4530000,126.44850709551852,36.778058702959626
4530000-103-1995-00017,4530000,126.45425840211075,36.77776136872551
4530000-103-1995-00018,4530000,126.45626352520269,36.77842457630181
4620000-103-1993-00002,4620000,126.34301013637719,36.518390314597916
4620000-103-1993-00004,4620000,126.29193003969255,36.75479737473504
4620000-103-1994-00002,4620000,126.34232450534091,36.51913347771612
4620000-103-1995-00002,4620000,126.29470286717057,36.751915072248565
5650000-103-1993-00004,4490000,127.2493696870895,36.769647395045034
5650000-103-1993-00002,4490000,127.14738714165176,36.802449597962266
5650000-103-1993-00003,4490000,127.14857365938889,36.804408713743754
5660000-103-1994-00023,4490000,127.2008463410554,36.878726444626714
5660000-103-1996-00002,4490000,127.1375998854777,36.81873962558762
5650000-103-1994-00004,4490000,127.13655802514496,36.80213726836249
5660000-103-1994-00007,4490000,127.13689320392565,36.818759901670504
5660000-103-1994-00008,4490000,127.13929172800788,36.81343230425315
5650000-103-1996-00012,4490000,127.14769021668972,36.802747435781754
5660000-103-1996-00013,4490000,127.13899535369745,36.812813434801015
5650000-103-1996-00001,4490000,127.1459059365479,36.80886996226304
4620000-103-2001-00002,4620000,126.30009930339122,36.74766026364729
4620000-103-2001-00003,4620000,126.30009930339122,36.74766026364729
4550000-103-1997-00001,4550000,127.48608291519574,36.105821343344594
5660000-103-1998-00003,4490000,127.12730646646214,36.917941653194845
5660000-103-2001-00006,4490000,127.13843732082199,36.81158267279267
5650000-103-2002-00003,4490000,127.14784407329795,36.80189822282629
4530000-103-2008-00001,4530000,126.44998657769241,36.78095299976191
4600000-103-1993-00002,4600000,126.66781352320507,36.600855331320616
4600000-103-1993-00003,4600000,126.62205261259352,36.50152925519408
4600000-103-1993-00004,4600000,126.62301367681378,36.5007584832898
4600000-103-2004-00001,4600000,126.62192588677453,36.498796851101886
5660000-103-1997-00010,4490000,127.14050860350682,36.821891853538474
5650000-103-1997-00012,4490000,127.12453231528838,36.75549528139375
5660000-103-1997-00013,4490000,127.13495325269729,36.81832613788853
5650000-103-1997-00016,4490000,127.2108546855465,36.7264234167154
4620000-103-2017-00001,4620000,126.140082468074,36.78558184416952
4620000-103-2018-00001,4620000,126.13457048604353,36.68008808087404
5650000-103-2016-00001,4490000,127.14762191346135,36.800670499126724
5650000-103-2016-00002,4490000,127.14685070189653,36.808167463794426
5650000-103-2017-00001,4490000,127.14704796969583,36.81023888988524
5650000-103-2017-00002,4490000,127.14756485638566,36.800248157687975
5650000-103-2017-00003,4490000,127.14714502847285,36.8104744185786
4530000-103-1996-00020,4530000,126.45727533556243,36.778227246092676
4530000-103-1996-00027,4530000,126.45802048129065,36.779872371683545
4600000-103-1994-00002,4600000,126.66057132445673,36.60163032717451
4600000-103-2004-00002,4600000,126.54831843631736,36.604176938222764
4600000-103-2004-00003,4600000,126.661040939083,36.60148206606419
4600000-103-2009-00002,4600000,126.66186472832946,36.60070178184531
5660000-103-2007-00008,4490000,127.1398945678148,36.82755811195062
5650000-103-2010-00001,4490000,127.14569768136386,36.810115940883655
4570000-103-2013-00001,4570000,126.90798329855593,36.28259353444297
4570000-103-2014-00001,4570000,126.90903149451644,36.282966350564124
4570000-103-2018-00001,4570000,126.91007664181997,36.28170371527885
5650000-103-2000-00008,4490000,127.1467984940242,36.81035289334905
5650000-103-2000-00010,4490000,127.18842285825448,36.83356798582676
5650000-103-2000-00011,4490000,127.18836163187244,36.83332441231869
4600000-103-2017-00004,4600000,126.66154130919276,36.60075380585405
4600000-103-2018-00001,4600000,126.62042870576722,36.502307401996106
4600000-103-2018-00002,4600000,126.66076692155828,36.60071335086408
4530000-103-1993-00008,4530000,126.45557101914548,36.77930506843671
4530000-103-1993-00009,4530000,126.45751833626092,36.777581850499324
4530000-103-1995-00021,4530000,126.43333472658958,36.93564211338185
4530000-103-1996-00028,4530000,126.54197894785804,36.712754057873944
4530000-103-1997-00003,4530000,126.45135494009483,36.78318815495102
4530000-103-1997-00011,4530000,126.54408035675523,36.71076993179318
4530000-103-1994-00017,4530000,126.38965984903145,36.71312204636842
4530000-103-1994-00006,4530000,126.45720974010857,36.78308540828085
4530000-103-1996-00015,4530000,126.45579302924587,36.783098534840036
4530000-103-1996-00016,4530000,126.38922947186873,36.713837969231726
5650000-103-2007-00007,4490000,127.14894001932228,36.802317924637705
5660000-103-2006-00005,4490000,127.13875443858777,36.812911315095555
5660000-103-2006-00007,4490000,127.13915787682896,36.81344850147003
5660000-103-2007-00002,4490000,127.13962409994154,36.8331921610899
5660000-103-2007-00003,4490000,127.14040272206937,36.82797236893605
4530000-103-1994-00010,4530000,126.44842477282255,36.78096824322336
4530000-103-1994-00020,4530000,126.58175790885466,36.811262564591566
4620000-103-2006-00001,4620000,126.29395829356596,36.75434869810501
4620000-103-2011-00002,4620000,126.29537555631372,36.752309397757145
4620000-103-2013-00001,4620000,126.14024931492014,36.785749424850835
4530000-103-2004-00001,4530000,126.44951831253802,36.780605600628896
5660000-103-1997-00018,4490000,127.12808693222202,36.91788808766583
5660000-103-1997-00008,4490000,127.13671892989511,36.81873987946742
4620000-103-2016-00001,4620000,126.29395829356596,36.75434869810501
4620000-103-2016-00002,4620000,126.30090247628411,36.747482811432974
4600000-103-2009-00005,4600000,126.66112580271317,36.60174954585996
4600000-103-2016-00001,4600000,126.6727363920615,36.64801726020741
4600000-103-2016-00002,4600000,126.67666927906767,36.66011574310771
4600000-103-2017-00002,4600000,126.6461961765127,36.59937188463894
4570000-103-1999-00001,4570000,127.01838623770674,36.26291353293485
4530000-103-1999-00003,4530000,inf,inf
4530000-103-2001-00001,4530000,126.45619641777796,36.78249410601153
4530000-103-2001-00002,4530000,126.52901705235305,36.668144096076375
4530000-103-2002-00002,4530000,126.42838258020478,36.940444313152874
5660000-103-1994-00009,4490000,127.13778745782365,36.8187738251413
5650000-103-1994-00019,4490000,127.11653640029611,36.7223515441495
4600000-103-1995-00001,4600000,126.66220189273123,36.60008131858264
4600000-103-1995-00004,4600000,126.66177536748037,36.601331751547725
4600000-103-1995-00006,4600000,126.62296642373389,36.50214448618417
4600000-103-1995-00007,4600000,126.46897551602885,36.541377241786435
5650000-103-1994-00001,4490000,127.13697974613014,36.805909862432905
5650000-103-1994-00020,4490000,127.11652413130075,36.722083682713375
5650000-103-1994-00021,4490000,127.12445814477516,36.75271754832726
5660000-103-1994-00015,4490000,127.13938189710568,36.81878259566904
5660000-103-1994-00017,4490000,127.13655087625979,36.81870954271385
5660000-103-1994-00018,4490000,127.14083273109284,36.821244522630515
5660000-103-1995-00013,4490000,127.14462156143551,36.87661246792583
5660000-103-1995-00005,4490000,127.13994016138702,36.81959554272036
5650000-103-1995-00006,4490000,127.21336735967543,36.73598218949737
5650000-103-1995-00007,4490000,127.24832663814206,36.77009364675723
4600000-103-1996-00003,4600000,126.66803027254423,36.60166238021728
4600000-103-1996-00006,4600000,126.73202297405038,36.62715803259605
4600000-103-1996-00008,4600000,126.66173177143797,36.59927194535811
5660000-103-1996-00021,4490000,127.12613815204585,36.91617133615366
5660000-103-1996-00016,4490000,127.13835228907237,36.81350529115684
5650000-103-1996-00017,4490000,127.13310080708364,36.800670910326865
5660000-103-1996-00022,4490000,127.19896161625987,36.87499427981632
5650000-103-1996-00018,4490000,127.14931515433689,36.80221047165338
4570000-103-1994-00006,4570000,126.75662642225015,36.21448478124587
4570000-103-1994-00008,4570000,126.99977432178152,36.25210096130905
4570000-103-1995-00001,4570000,126.85596356183007,36.307567427011556
4570000-103-1995-00005,4570000,126.82850053579669,36.256275490399354
4570000-103-1996-00001,4570000,126.88641620971678,36.27355248378882
4570000-103-1996-00002,4570000,126.94964053860329,36.30044213871093
4570000-103-1996-00003,4570000,126.75707756998814,36.21269144290265
4570000-103-1996-00004,4570000,126.90722413642331,36.28469397905342
4570000-103-1996-00006,4570000,126.90790916225048,36.28347447375569
4570000-103-1993-00008,4570000,126.90727031778826,36.28210778503537
4570000-103-1994-00004,4570000,126.85067599611865,36.309497032151064
4570000-103-1993-00001,4570000,126.88475891333606,36.274111278983824
4570000-103-1993-00002,4570000,126.7005233099302,36.30313025453059
4570000-103-1996-00007,4570000,126.70031037845948,36.30143589958672
4570000-103-1996-00011,4570000,126.8858608072281,36.27267062652013
5650000-103-2012-00001,4490000,127.14837106248767,36.802295280242994
5660000-103-2012-00001,4490000,127.10663910184266,36.81067557271951
5660000-103-2012-00002,4490000,127.13814018016797,36.81233014985128
5660000-103-2013-00001,4490000,127.13754026720227,36.82768731987211
5660000-103-2013-00002,4490000,127.13703687638053,36.827176723174894
5660000-103-2013-00003,4490000,127.10734055114924,36.81029205959086
5660000-103-2013-00004,4490000,127.13857309747216,36.82756273430225
5660000-103-2014-00001,4490000,127.10692443899123,36.81161966968749
5650000-103-2014-00001,4490000,127.13695869922863,36.80736936566641
5660000-103-2015-00001,4490000,127.1075707043653,36.811032044190235
5660000-103-2015-00002,4490000,127.13835654629449,36.813262392693524
5660000-103-2015-00005,4490000,127.13539410871583,36.82788330158951
4530000-103-2009-00001,4530000,126.45563046906716,36.78309990011307
4530000-103-2009-00002,4530000,126.44938217005331,36.778831629327
4530000-103-2010-00002,4530000,126.44949534347529,36.77959948640324
4530000-103-2011-00002,4530000,126.42965418503285,36.93975311070391
4530000-103-2014-00001,4530000,126.42890150789067,36.93957980193229
4530000-103-2015-00001,4530000,126.44827612957936,36.777704356159795
4530000-103-2015-00004,4530000,126.5821871974863,36.810932686673354
4530000-103-2016-00001,4530000,126.43313337685423,36.93521768608463
4530000-103-2016-00002,4530000,126.44673212745259,36.78046625451967
5650000-103-2010-00002,4490000,127.29554641225346,36.76246121150048
4570000-103-1997-00004,4570000,126.884297458168,36.27699233897797
4570000-103-1997-00005,4570000,126.85050121868733,36.31004393384471
4570000-103-1997-00006,4570000,126.85724911340941,36.307347056387215
4570000-103-1998-00001,4570000,126.70036494448237,36.30363799459836
4570000-103-1999-00003,4570000,126.90612900744138,36.28102004409947
4570000-103-2000-00001,4570000,126.90931462767576,36.280526345214355
4570000-103-2001-00001,4570000,126.84994288016159,36.30938319371776
4570000-103-2006-00001,4570000,126.85072080687544,36.31017701265626
3120000-103-2002-00005,3120000,126.93472916826505,37.556805077298954
3120000-103-1996-04279,3120000,126.9335872762821,37.55802319913562
3070000-103-1996-07843,3070000,127.01147586891652,37.60245621327457
3120000-103-2003-00001,3120000,126.94156240495282,37.58822833600662
3120000-103-2009-00001,3120000,126.96283719557117,37.56608930617547
3120000-103-1995-04248,3120000,126.93884300207614,37.5906317194068
3120000-103-1993-08307,3120000,inf,inf
3120000-103-1993-08180,3120000,126.9310581302213,37.570964293496274
3070000-103-1996-07889,3070000,127.03046647663342,37.60017161805274
3070000-103-1997-07880,3070000,127.01846567334684,37.60227407020292
3070000-103-1995-07822,3070000,inf,inf
3070000-103-1998-07951,3070000,127.0155945885253,37.59242125556452
3120000-103-1994-02807,3120000,126.92732289969202,37.56626985673203
3120000-103-1994-08191,3120000,126.94424412994948,37.592478458468804
3120000-103-1993-08153,3120000,126.91341390258539,37.56917781137993
3070000-103-1995-07846,3070000,127.00682098145487,37.589752158238475
3120000-103-1994-08197,3120000,126.90961967218777,37.581132111383624
3070000-103-1995-07874,3070000,127.05085977994595,37.61367249318868
3070000-103-1997-09145,3070000,127.04044819729953,37.60333229964683
3070000-103-2013-00001,3070000,127.01464995212008,37.59156410199008
3070000-103-2016-00001,3070000,127.01402700436005,37.59136700015998
3120000-103-1993-02766,3120000,126.93965637099114,37.59233514133187
3120000-103-1994-08187,3120000,126.93225630516136,37.57182178276945
3120000-103-1993-08179,3120000,126.9099206844806,37.581505825163006
3120000-103-1998-08312,3120000,126.93609617473739,37.55815510867131
3070000-103-1996-07837,3070000,127.00359667641126,37.587975960210905
3070000-103-1996-07839,3070000,127.01917632081224,37.57948718903372
3070000-103-1996-07863,3070000,127.05690417571942,37.607920349359134
3070000-103-1993-07712,3070000,127.03456906819011,37.60465131241078
3120000-103-1996-02986,3120000,126.91249066562996,37.58514479625125
3070000-103-1993-07725,3070000,127.0451946268346,37.613793255995255
3070000-103-1993-07726,3070000,127.00815593975831,37.60589402905461
3120000-103-1995-09919,3120000,inf,inf
3120000-103-1993-04890,3120000,126.93903217060213,37.59038733222094
3070000-103-2007-00001,3070000,127.01424834431204,37.59191152700337
3070000-103-2008-00001,3070000,127.01319719876933,37.58912285924186
3070000-103-1994-07794,3070000,127.05656323788988,37.61255404034741
3070000-103-1993-07667,3070000,127.0054000341553,37.58915902612279
3070000-103-1993-07670,3070000,127.0075259592832,37.60695863607553
3070000-103-2000-10074,3070000,127.02880628023132,37.60288839845146
3070000-103-1997-07936,3070000,127.0181871310081,37.58264193663895
3070000-103-1997-07901,3070000,127.01602440387542,37.593526498569226
3070000-103-1994-07812,3070000,127.04955552781398,37.61463514183623
3070000-103-1994-07737,3070000,127.04375346580126,37.613941618810344
3070000-103-1993-07663,3070000,127.04579265736874,37.616326245891955
3070000-103-1993-07743,3070000,127.05351997071955,37.61080219228262
3070000-103-1993-07720,3070000,127.02889893519918,37.60537474453499
3120000-103-1994-08204,3120000,126.94417849635776,37.58647934862956
3120000-103-1994-08196,3120000,126.93914351453465,37.591971041416045
3120000-103-1994-02813,3120000,126.9628013691579,37.56502673347741
3120000-103-2006-00002,3120000,126.91342558143269,37.56908638670191
3120000-103-2006-00003,3120000,126.9397001487019,37.58947423406546
3120000-103-2007-00001,3120000,126.93944134305823,37.59091241971296
3070000-103-1996-07909,3070000,127.00401912945023,37.58773430881197
3120000-103-1994-08189,3120000,126.94091087095946,37.58938658711815
3120000-103-1994-02989,3120000,126.93297693594369,37.58187688252514
3070000-103-1996-07911,3070000,127.01930386797844,37.5807034163909
3070000-103-1996-07913,3070000,127.03497623354362,37.60335836020789
3070000-103-1998-07904,3070000,127.02998283665849,37.60082844281107
3120000-103-1993-08168,3120000,126.91139618144067,37.58354404775321
3070000-103-1996-07897,3070000,127.01457044152464,37.59203844646587
3070000-103-1998-07953,3070000,127.00521506672027,37.5890766300678
3070000-103-1995-07817,3070000,127.0060893778149,37.61113622502137
3120000-103-1998-08303,3120000,inf,inf
3120000-103-1993-08170,3120000,126.91339357579108,37.56937708929891
3120000-103-1993-02768,3120000,126.91082334987627,37.58268369092574
3120000-103-1997-03793,3120000,126.92716195028423,37.56610810552206
3070000-103-2010-00001,3070000,127.01448754959677,37.59151359562923
3070000-103-2011-00001,3070000,127.0143241140216,37.591461625549826
3070000-103-1995-07821,3070000,127.01506387078729,37.592736488067686
3120000-103-1994-02824,3120000,126.93213367283248,37.556222189218104
3120000-103-1993-04644,3120000,126.94465216813737,37.58611528247562
3120000-103-1993-08184,3120000,126.9547879159967,37.557592286376355
3120000-103-1993-09733,3120000,126.94827672465638,37.557340763479765
3120000-103-1994-08193,3120000,126.96249333948965,37.564560202315235
3120000-103-1987-02811,3120000,126.93236386858618,37.58918061490747
3120000-103-1993-02738,3120000,126.93276410437986,37.580277551085246
3070000-103-2000-10284,3070000,127.01890084964138,37.58147889271087
3070000-103-2000-10654,3070000,127.01253658481237,37.589648955579584
3120000-103-2017-00001,3120000,126.91343412292072,37.56898877493708
3070000-103-2002-00001,3070000,127.01443212736939,37.592365665046245
3120000-103-1993-08159,3120000,inf,inf
3120000-103-2002-00001,3120000,126.93511952799012,37.5561447756932
3070000-103-1997-07918,3070000,127.01129724568503,37.590562545184206
3070000-103-1997-07877,3070000,127.05362518783959,37.611112307574075
3120000-103-1993-08161,3120000,126.90859181720691,37.57974079419317
3120000-103-1993-08162,3120000,126.92296566677155,37.57627905372003
3070000-103-1999-09956,3070000,127.02925393749179,37.60147741503399
3070000-103-1999-09986,3070000,127.01876088011988,37.58165259855515
3070000-103-1994-07735,3070000,127.01430413099146,37.588725291794574
3020000-103-1993-03482,3020000,126.98870882093446,37.53069155680516
3020000-103-1996-02069,3020000,127.00286674601551,37.53418071400372
3020000-103-1995-03246,3020000,126.96486778931448,37.52069887919518
3020000-103-1995-03247,3020000,126.9975428764256,37.53723726536919
3020000-103-1995-03248,3020000,126.99253367657695,37.53364999913999
3020000-103-1995-03253,3020000,127.00330387450272,37.5343418363743
3020000-103-1995-03276,3020000,126.97065202223976,37.534209384419626
3020000-103-1995-03282,3020000,127.00169854623142,37.53322000532556
3020000-103-1993-03478,3020000,127.00420989012292,37.533600724194514
3020000-103-1993-03479,3020000,126.96083456052077,37.53481310664098
3020000-103-1993-03480,3020000,126.99061769903189,37.53401479822076
3020000-103-1995-03254,3020000,inf,inf
3020000-103-1995-03258,3020000,126.99161865159589,37.53231992035253
3340000-103-2018-00003,3340000,128.96243079889638,35.10676385614771
3650000-103-2018-00005,3650000,127.4018095201736,36.3221247194899
3560000-103-2018-00006,3560000,126.65288902159593,37.601636844481334
3460000-103-2018-00001,3460000,inf,inf
3170000-103-2018-00003,3170000,126.89835073423319,37.454985489460746
3290000-103-2018-00008,3290000,129.06585564185116,35.17056550223354
3330000-103-2018-00007,3330000,129.15693179623992,35.16194196440661
4610000-103-2019-00001,4610000,126.65718024761311,36.69001845763556
5650000-103-2019-00001,4490000,127.14535971182073,36.8069850140551
3250000-103-2019-00001,3250000,129.02338964481362,35.10034103799931
3330000-103-2019-00001,3330000,129.17343199358928,35.17099115071255
3290000-103-2019-00003,3290000,129.053653323536,35.15318236685053
5660000-103-2019-00001,4490000,127.13753497836727,36.83108134611694
3290000-103-2019-00001,3290000,129.04401434540267,35.181283589822485
3710000-103-2019-00001,3710000,129.42670587307947,35.49626093710629
3330000-103-2019-00002,3330000,129.14086456816992,35.15514825421213
3560000-103-2019-00002,3560000,126.67077328372572,37.5441446116193
3450000-103-2019-00001,3450000,128.55908570709707,35.942523256502916
4520000-103-2019-00001,4520000,126.88458618040696,36.87085121243406
3700000-103-2019-00001,3700000,129.305421062502,35.53322422935323
3610000-103-2019-00001,3610000,126.89972226792693,35.13218756772907
3210000-103-2019-00001,3210000,127.02910865585197,37.485028930138675
3670000-103-2019-00001,3670000,127.3425266564784,36.35817855245535
3180000-103-2019-00001,3180000,126.92217880412527,37.5214543540683
3420000-103-2019-00001,3420000,128.65085699711747,35.87979961580414
3630000-103-2009-00006,3630000,126.80696564675985,35.16288394671698
3630000-103-2009-00007,3630000,126.83483369041153,35.18569468786423
3630000-103-2009-00008,3630000,126.84248846118741,35.21919876832622
3630000-103-2009-00009,3630000,126.84610286306159,35.215989564784515
3630000-103-2009-00012,3630000,126.84337534305556,35.219178998006925
3630000-103-2009-00013,3630000,126.84337534305556,35.219178998006925
3630000-103-2008-00014,3630000,126.83494339889444,35.19150589319966
3630000-103-2008-00016,3630000,126.80086875928102,35.16382848494116
3630000-103-2008-00019,3630000,126.80437613706323,35.16329393574244
3630000-103-2004-00003,3630000,126.83985352594797,35.21882454496857
3630000-103-2004-00007,3630000,126.84139860184665,35.219325768475535
3630000-103-2004-00009,3630000,126.84089197052546,35.218821276558124
3630000-103-2016-00002,3630000,126.84612583408898,35.219940060652
