id,left,top,right,bottom,bus
1405259,886406.367013079114258,1858387.256700000027195,886637.307120754965581,1858187.256700000027195,0
2454509,991195.440870996098965,1822287.256700000027195,991426.380978671950288,1822087.256700000027195,0
2454508,991195.440870996098965,1822487.256700000027195,991426.380978671950288,1822287.256700000027195,2
1929803,938714.301401659264229,1683187.256700000027195,938945.241509334999137,1682987.256700000027195,0
2454492,991195.440870996098965,1825687.256700000027195,991426.380978671950288,1825487.256700000027195,0
1929783,938714.301401659264229,1687187.256700000027195,938945.241509334999137,1686987.256700000027195,0
1929777,938714.301401659264229,1688387.256700000027195,938945.241509334999137,1688187.256700000027195,0
1929776,938714.301401659264229,1688587.256700000027195,938945.241509334999137,1688387.256700000027195,0
1929779,938714.301401659264229,1687987.256700000027195,938945.241509334999137,1687787.256700000027195,1
1929778,938714.301401659264229,1688187.256700000027195,938945.241509334999137,1687987.256700000027195,2
1929764,938714.301401659264229,1690987.256700000027195,938945.241509334999137,1690787.256700000027195,2
1929763,938714.301401659264229,1691187.256700000027195,938945.241509334999137,1690987.256700000027195,0
1929770,938714.301401659264229,1689787.256700000027195,938945.241509334999137,1689587.256700000027195,0
1930198,938887.506482416065410,1950887.256700000027195,939118.446590091800317,1950687.256700000027195,0
1930190,938887.506482416065410,1952487.256700000027195,939118.446590091800317,1952287.256700000027195,0
2454573,991195.440870996098965,1809487.256700000027195,991426.380978671950288,1809287.256700000027195,0
2454549,991195.440870996098965,1814287.256700000027195,991426.380978671950288,1814087.256700000027195,0
2454547,991195.440870996098965,1814687.256700000027195,991426.380978671950288,1814487.256700000027195,2
2454546,991195.440870996098965,1814887.256700000027195,991426.380978671950288,1814687.256700000027195,2
2454557,991195.440870996098965,1812687.256700000027195,991426.380978671950288,1812487.256700000027195,0
2454552,991195.440870996098965,1813687.256700000027195,991426.380978671950288,1813487.256700000027195,0
2454555,991195.440870996098965,1813087.256700000027195,991426.380978671950288,1812887.256700000027195,0
4027895,1148292.449117493350059,1692787.256700000027195,1148523.389225169317797,1692587.256700000027195,0
3503861,1095984.514728913316503,1765987.256700000027195,1096215.454836589284241,1765787.256700000027195,2
3503860,1095984.514728913316503,1766187.256700000027195,1096215.454836589284241,1765987.256700000027195,0
3503857,1095984.514728913316503,1766787.256700000027195,1096215.454836589284241,1766587.256700000027195,1
3503859,1095984.514728913316503,1766387.256700000027195,1096215.454836589284241,1766187.256700000027195,0
3503858,1095984.514728913316503,1766587.256700000027195,1096215.454836589284241,1766387.256700000027195,1
3503869,1095984.514728913316503,1764387.256700000027195,1096215.454836589284241,1764187.256700000027195,0
3503868,1095984.514728913316503,1764587.256700000027195,1096215.454836589284241,1764387.256700000027195,4
3503871,1095984.514728913316503,1763987.256700000027195,1096215.454836589284241,1763787.256700000027195,4
3503870,1095984.514728913316503,1764187.256700000027195,1096215.454836589284241,1763987.256700000027195,0
3503864,1095984.514728913316503,1765387.256700000027195,1096215.454836589284241,1765187.256700000027195,4
3503855,1095984.514728913316503,1767187.256700000027195,1096215.454836589284241,1766987.256700000027195,0
3503854,1095984.514728913316503,1767387.256700000027195,1096215.454836589284241,1767187.256700000027195,0
3503829,1095984.514728913316503,1772387.256700000027195,1096215.454836589284241,1772187.256700000027195,5
3503828,1095984.514728913316503,1772587.256700000027195,1096215.454836589284241,1772387.256700000027195,4
3503830,1095984.514728913316503,1772187.256700000027195,1096215.454836589284241,1771987.256700000027195,5
3503825,1095984.514728913316503,1773187.256700000027195,1096215.454836589284241,1772987.256700000027195,0
3503834,1095984.514728913316503,1771387.256700000027195,1096215.454836589284241,1771187.256700000027195,2
4027924,1148292.449117493350059,1686987.256700000027195,1148523.389225169317797,1686787.256700000027195,0
4027927,1148292.449117493350059,1686387.256700000027195,1148523.389225169317797,1686187.256700000027195,1
4027926,1148292.449117493350059,1686587.256700000027195,1148523.389225169317797,1686387.256700000027195,2
4027923,1148292.449117493350059,1687187.256700000027195,1148523.389225169317797,1686987.256700000027195,2
4027929,1148292.449117493350059,1685987.256700000027195,1148523.389225169317797,1685787.256700000027195,1
4027928,1148292.449117493350059,1686187.256700000027195,1148523.389225169317797,1685987.256700000027195,2
4027909,1148292.449117493350059,1689987.256700000027195,1148523.389225169317797,1689787.256700000027195,5
4027908,1148292.449117493350059,1690187.256700000027195,1148523.389225169317797,1689987.256700000027195,5
4027907,1148292.449117493350059,1690387.256700000027195,1148523.389225169317797,1690187.256700000027195,0
4027906,1148292.449117493350059,1690587.256700000027195,1148523.389225169317797,1690387.256700000027195,0
3503889,1095984.514728913316503,1760387.256700000027195,1096215.454836589284241,1760187.256700000027195,0
3503877,1095984.514728913316503,1762787.256700000027195,1096215.454836589284241,1762587.256700000027195,2
3503876,1095984.514728913316503,1762987.256700000027195,1096215.454836589284241,1762787.256700000027195,4
3503873,1095984.514728913316503,1763587.256700000027195,1096215.454836589284241,1763387.256700000027195,4
3503872,1095984.514728913316503,1763787.256700000027195,1096215.454836589284241,1763587.256700000027195,0
3503875,1095984.514728913316503,1763187.256700000027195,1096215.454836589284241,1762987.256700000027195,0
3503874,1095984.514728913316503,1763387.256700000027195,1096215.454836589284241,1763187.256700000027195,4
3503886,1095984.514728913316503,1760987.256700000027195,1096215.454836589284241,1760787.256700000027195,2
3503880,1095984.514728913316503,1762187.256700000027195,1096215.454836589284241,1761987.256700000027195,0
3503883,1095984.514728913316503,1761587.256700000027195,1096215.454836589284241,1761387.256700000027195,4
1931022,938887.506482416065410,1786087.256700000027195,939118.446590091800317,1785887.256700000027195,0
1919381,937675.070917117875069,1686787.256700000027195,937906.011024793609977,1686587.256700000027195,1
1919382,937675.070917117875069,1686587.256700000027195,937906.011024793609977,1686387.256700000027195,0
1919377,937675.070917117875069,1687587.256700000027195,937906.011024793609977,1687387.256700000027195,0
1919379,937675.070917117875069,1687187.256700000027195,937906.011024793609977,1686987.256700000027195,1
1919378,937675.070917117875069,1687387.256700000027195,937906.011024793609977,1687187.256700000027195,0
1919365,937675.070917117875069,1689987.256700000027195,937906.011024793609977,1689787.256700000027195,2
1919373,937675.070917117875069,1688387.256700000027195,937906.011024793609977,1688187.256700000027195,0
1919372,937675.070917117875069,1688587.256700000027195,937906.011024793609977,1688387.256700000027195,0
1919369,937675.070917117875069,1689187.256700000027195,937906.011024793609977,1688987.256700000027195,0
1919371,937675.070917117875069,1688787.256700000027195,937906.011024793609977,1688587.256700000027195,2
2444149,990156.210386454826221,1813487.256700000027195,990387.150494130677544,1813287.256700000027195,1
2444150,990156.210386454826221,1813287.256700000027195,990387.150494130677544,1813087.256700000027195,0
2444156,990156.210386454826221,1812087.256700000027195,990387.150494130677544,1811887.256700000027195,0
2444158,990156.210386454826221,1811687.256700000027195,990387.150494130677544,1811487.256700000027195,0
2444152,990156.210386454826221,1812887.256700000027195,990387.150494130677544,1812687.256700000027195,0
2444132,990156.210386454826221,1816887.256700000027195,990387.150494130677544,1816687.256700000027195,1
2444135,990156.210386454826221,1816287.256700000027195,990387.150494130677544,1816087.256700000027195,0
2444130,990156.210386454826221,1817287.256700000027195,990387.150494130677544,1817087.256700000027195,0
2444137,990156.210386454826221,1815887.256700000027195,990387.150494130677544,1815687.256700000027195,1
2444138,990156.210386454826221,1815687.256700000027195,990387.150494130677544,1815487.256700000027195,2
2444123,990156.210386454826221,1818687.256700000027195,990387.150494130677544,1818487.256700000027195,0
2444083,990156.210386454826221,1826687.256700000027195,990387.150494130677544,1826487.256700000027195,0
2444094,990156.210386454826221,1824487.256700000027195,990387.150494130677544,1824287.256700000027195,1
2444091,990156.210386454826221,1825087.256700000027195,990387.150494130677544,1824887.256700000027195,0
4017302,1147253.218632952077314,1730587.256700000027195,1147484.158740628045052,1730387.256700000027195,0
1920198,937848.275997874792665,1870087.256700000027195,938079.216105550643988,1869887.256700000027195,2
4017541,1147253.218632952077314,1682787.256700000027195,1147484.158740628045052,1682587.256700000027195,0
4017524,1147253.218632952077314,1686187.256700000027195,1147484.158740628045052,1685987.256700000027195,0
4017527,1147253.218632952077314,1685587.256700000027195,1147484.158740628045052,1685387.256700000027195,2
4017526,1147253.218632952077314,1685787.256700000027195,1147484.158740628045052,1685587.256700000027195,0
4017521,1147253.218632952077314,1686787.256700000027195,1147484.158740628045052,1686587.256700000027195,0
4017520,1147253.218632952077314,1686987.256700000027195,1147484.158740628045052,1686787.256700000027195,1
4017523,1147253.218632952077314,1686387.256700000027195,1147484.158740628045052,1686187.256700000027195,0
4017522,1147253.218632952077314,1686587.256700000027195,1147484.158740628045052,1686387.256700000027195,0
4017510,1147253.218632952077314,1688987.256700000027195,1147484.158740628045052,1688787.256700000027195,2
4017505,1147253.218632952077314,1689987.256700000027195,1147484.158740628045052,1689787.256700000027195,3
4017504,1147253.218632952077314,1690187.256700000027195,1147484.158740628045052,1689987.256700000027195,4
4017507,1147253.218632952077314,1689587.256700000027195,1147484.158740628045052,1689387.256700000027195,2
4017517,1147253.218632952077314,1687587.256700000027195,1147484.158740628045052,1687387.256700000027195,1
4017519,1147253.218632952077314,1687187.256700000027195,1147484.158740628045052,1686987.256700000027195,1
4017518,1147253.218632952077314,1687387.256700000027195,1147484.158740628045052,1687187.256700000027195,0
4017514,1147253.218632952077314,1688187.256700000027195,1147484.158740628045052,1687987.256700000027195,1
4017492,1147253.218632952077314,1692587.256700000027195,1147484.158740628045052,1692387.256700000027195,1
4017501,1147253.218632952077314,1690787.256700000027195,1147484.158740628045052,1690587.256700000027195,3
4017500,1147253.218632952077314,1690987.256700000027195,1147484.158740628045052,1690787.256700000027195,1
4017503,1147253.218632952077314,1690387.256700000027195,1147484.158740628045052,1690187.256700000027195,4
4017499,1147253.218632952077314,1691187.256700000027195,1147484.158740628045052,1690987.256700000027195,5
1920406,937848.275997874792665,1828487.256700000027195,938079.216105550643988,1828287.256700000027195,0
3493500,1094945.284244372043759,1757387.256700000027195,1095176.224352048011497,1757187.256700000027195,0
3493499,1094945.284244372043759,1757587.256700000027195,1095176.224352048011497,1757387.256700000027195,4
3493476,1094945.284244372043759,1762187.256700000027195,1095176.224352048011497,1761987.256700000027195,0
3493479,1094945.284244372043759,1761587.256700000027195,1095176.224352048011497,1761387.256700000027195,4
3493473,1094945.284244372043759,1762787.256700000027195,1095176.224352048011497,1762587.256700000027195,3
3493474,1094945.284244372043759,1762587.256700000027195,1095176.224352048011497,1762387.256700000027195,0
3493485,1094945.284244372043759,1760387.256700000027195,1095176.224352048011497,1760187.256700000027195,0
3493484,1094945.284244372043759,1760587.256700000027195,1095176.224352048011497,1760387.256700000027195,2
3493487,1094945.284244372043759,1759987.256700000027195,1095176.224352048011497,1759787.256700000027195,0
3493486,1094945.284244372043759,1760187.256700000027195,1095176.224352048011497,1759987.256700000027195,4
3493481,1094945.284244372043759,1761187.256700000027195,1095176.224352048011497,1760987.256700000027195,0
3493480,1094945.284244372043759,1761387.256700000027195,1095176.224352048011497,1761187.256700000027195,4
3493483,1094945.284244372043759,1760787.256700000027195,1095176.224352048011497,1760587.256700000027195,4
3493482,1094945.284244372043759,1760987.256700000027195,1095176.224352048011497,1760787.256700000027195,4
3493469,1094945.284244372043759,1763587.256700000027195,1095176.224352048011497,1763387.256700000027195,4
3493470,1094945.284244372043759,1763387.256700000027195,1095176.224352048011497,1763187.256700000027195,0
3493465,1094945.284244372043759,1764387.256700000027195,1095176.224352048011497,1764187.256700000027195,2
3493467,1094945.284244372043759,1763987.256700000027195,1095176.224352048011497,1763787.256700000027195,0
3493453,1094945.284244372043759,1766787.256700000027195,1095176.224352048011497,1766587.256700000027195,8
3493455,1094945.284244372043759,1766387.256700000027195,1095176.224352048011497,1766187.256700000027195,0
3493429,1094945.284244372043759,1771587.256700000027195,1095176.224352048011497,1771387.256700000027195,4
3493428,1094945.284244372043759,1771787.256700000027195,1095176.224352048011497,1771587.256700000027195,0
3493431,1094945.284244372043759,1771187.256700000027195,1095176.224352048011497,1770987.256700000027195,0
3493426,1094945.284244372043759,1772187.256700000027195,1095176.224352048011497,1771987.256700000027195,0
3493433,1094945.284244372043759,1770787.256700000027195,1095176.224352048011497,1770587.256700000027195,0
3493432,1094945.284244372043759,1770987.256700000027195,1095176.224352048011497,1770787.256700000027195,0
3493435,1094945.284244372043759,1770387.256700000027195,1095176.224352048011497,1770187.256700000027195,0
3493420,1094945.284244372043759,1773387.256700000027195,1095176.224352048011497,1773187.256700000027195,0
3493423,1094945.284244372043759,1772787.256700000027195,1095176.224352048011497,1772587.256700000027195,2
3493416,1094945.284244372043759,1774187.256700000027195,1095176.224352048011497,1773987.256700000027195,0
3493419,1094945.284244372043759,1773587.256700000027195,1095176.224352048011497,1773387.256700000027195,9
3490032,1094598.874082858208567,1757387.256700000027195,1094829.814190534176305,1757187.256700000027195,0
3490021,1094598.874082858208567,1759587.256700000027195,1094829.814190534176305,1759387.256700000027195,4
3490020,1094598.874082858208567,1759787.256700000027195,1094829.814190534176305,1759587.256700000027195,2
3490022,1094598.874082858208567,1759387.256700000027195,1094829.814190534176305,1759187.256700000027195,0
3490017,1094598.874082858208567,1760387.256700000027195,1094829.814190534176305,1760187.256700000027195,0
3490016,1094598.874082858208567,1760587.256700000027195,1094829.814190534176305,1760387.256700000027195,0
3490019,1094598.874082858208567,1759987.256700000027195,1094829.814190534176305,1759787.256700000027195,0
3490028,1094598.874082858208567,1758187.256700000027195,1094829.814190534176305,1757987.256700000027195,4
3490031,1094598.874082858208567,1757587.256700000027195,1094829.814190534176305,1757387.256700000027195,2
3490024,1094598.874082858208567,1758987.256700000027195,1094829.814190534176305,1758787.256700000027195,0
3490005,1094598.874082858208567,1762787.256700000027195,1094829.814190534176305,1762587.256700000027195,0
3490007,1094598.874082858208567,1762387.256700000027195,1094829.814190534176305,1762187.256700000027195,2
3490006,1094598.874082858208567,1762587.256700000027195,1094829.814190534176305,1762387.256700000027195,8
3490013,1094598.874082858208567,1761187.256700000027195,1094829.814190534176305,1760987.256700000027195,0
3490015,1094598.874082858208567,1760787.256700000027195,1094829.814190534176305,1760587.256700000027195,0
3490014,1094598.874082858208567,1760987.256700000027195,1094829.814190534176305,1760787.256700000027195,0
3489992,1094598.874082858208567,1765387.256700000027195,1094829.814190534176305,1765187.256700000027195,2
3489972,1094598.874082858208567,1769387.256700000027195,1094829.814190534176305,1769187.256700000027195,0
3489983,1094598.874082858208567,1767187.256700000027195,1094829.814190534176305,1766987.256700000027195,0
3489982,1094598.874082858208567,1767387.256700000027195,1094829.814190534176305,1767187.256700000027195,3
3489957,1094598.874082858208567,1772387.256700000027195,1094829.814190534176305,1772187.256700000027195,8
3489956,1094598.874082858208567,1772587.256700000027195,1094829.814190534176305,1772387.256700000027195,0
3489959,1094598.874082858208567,1771987.256700000027195,1094829.814190534176305,1771787.256700000027195,7
3489958,1094598.874082858208567,1772187.256700000027195,1094829.814190534176305,1771987.256700000027195,0
3489965,1094598.874082858208567,1770787.256700000027195,1094829.814190534176305,1770587.256700000027195,0
3489967,1094598.874082858208567,1770387.256700000027195,1094829.814190534176305,1770187.256700000027195,0
3489961,1094598.874082858208567,1771587.256700000027195,1094829.814190534176305,1771387.256700000027195,4
3489960,1094598.874082858208567,1771787.256700000027195,1094829.814190534176305,1771587.256700000027195,0
3489963,1094598.874082858208567,1771187.256700000027195,1094829.814190534176305,1770987.256700000027195,0
1917070,937501.865836360841058,1802087.256700000027195,937732.805944036808796,1801887.256700000027195,2
1393132,885193.931447780807503,1856087.256700000027195,885424.871555456658825,1855887.256700000027195,0
1917639,937501.865836360841058,1688287.256700000027195,937732.805944036808796,1688087.256700000027195,1
1917635,937501.865836360841058,1689087.256700000027195,937732.805944036808796,1688887.256700000027195,1
1917647,937501.865836360841058,1686687.256700000027195,937732.805944036808796,1686487.256700000027195,1
1917640,937501.865836360841058,1688087.256700000027195,937732.805944036808796,1687887.256700000027195,0
2442423,989983.005305697908625,1811987.256700000027195,990213.945413373759948,1811787.256700000027195,0
2442417,989983.005305697908625,1813187.256700000027195,990213.945413373759948,1812987.256700000027195,3
2442416,989983.005305697908625,1813387.256700000027195,990213.945413373759948,1813187.256700000027195,0
2442428,989983.005305697908625,1810987.256700000027195,990213.945413373759948,1810787.256700000027195,2
2442405,989983.005305697908625,1815587.256700000027195,990213.945413373759948,1815387.256700000027195,1
2442404,989983.005305697908625,1815787.256700000027195,990213.945413373759948,1815587.256700000027195,0
2442406,989983.005305697908625,1815387.256700000027195,990213.945413373759948,1815187.256700000027195,1
2442401,989983.005305697908625,1816387.256700000027195,990213.945413373759948,1816187.256700000027195,0
2442403,989983.005305697908625,1815987.256700000027195,990213.945413373759948,1815787.256700000027195,1
2442402,989983.005305697908625,1816187.256700000027195,990213.945413373759948,1815987.256700000027195,0
2442410,989983.005305697908625,1814587.256700000027195,990213.945413373759948,1814387.256700000027195,0
2442384,989983.005305697908625,1819787.256700000027195,990213.945413373759948,1819587.256700000027195,1
2442397,989983.005305697908625,1817187.256700000027195,990213.945413373759948,1816987.256700000027195,2
2442396,989983.005305697908625,1817387.256700000027195,990213.945413373759948,1817187.256700000027195,0
2442399,989983.005305697908625,1816787.256700000027195,990213.945413373759948,1816587.256700000027195,0
2442398,989983.005305697908625,1816987.256700000027195,990213.945413373759948,1816787.256700000027195,1
2442356,989983.005305697908625,1825387.256700000027195,990213.945413373759948,1825187.256700000027195,0
2442352,989983.005305697908625,1826187.256700000027195,990213.945413373759948,1825987.256700000027195,0
2442355,989983.005305697908625,1825587.256700000027195,990213.945413373759948,1825387.256700000027195,2
2442351,989983.005305697908625,1826387.256700000027195,990213.945413373759948,1826187.256700000027195,2
1918070,937675.070917117875069,1948987.256700000027195,937906.011024793609977,1948787.256700000027195,0
4015564,1147080.013552195159718,1731287.256700000027195,1147310.953659871127456,1731087.256700000027195,3
4015566,1147080.013552195159718,1730887.256700000027195,1147310.953659871127456,1730687.256700000027195,2
1918442,937675.070917117875069,1874587.256700000027195,937906.011024793609977,1874387.256700000027195,0
4015793,1147080.013552195159718,1685487.256700000027195,1147310.953659871127456,1685287.256700000027195,2
4015795,1147080.013552195159718,1685087.256700000027195,1147310.953659871127456,1684887.256700000027195,0
4015800,1147080.013552195159718,1684087.256700000027195,1147310.953659871127456,1683887.256700000027195,1
4015782,1147080.013552195159718,1687687.256700000027195,1147310.953659871127456,1687487.256700000027195,4
4015776,1147080.013552195159718,1688887.256700000027195,1147310.953659871127456,1688687.256700000027195,0
4015789,1147080.013552195159718,1686287.256700000027195,1147310.953659871127456,1686087.256700000027195,0
4015788,1147080.013552195159718,1686487.256700000027195,1147310.953659871127456,1686287.256700000027195,0
4015785,1147080.013552195159718,1687087.256700000027195,1147310.953659871127456,1686887.256700000027195,5
4015784,1147080.013552195159718,1687287.256700000027195,1147310.953659871127456,1687087.256700000027195,1
4015787,1147080.013552195159718,1686687.256700000027195,1147310.953659871127456,1686487.256700000027195,0
4015786,1147080.013552195159718,1686887.256700000027195,1147310.953659871127456,1686687.256700000027195,0
4015767,1147080.013552195159718,1690687.256700000027195,1147310.953659871127456,1690487.256700000027195,0
4015766,1147080.013552195159718,1690887.256700000027195,1147310.953659871127456,1690687.256700000027195,2
4015774,1147080.013552195159718,1689287.256700000027195,1147310.953659871127456,1689087.256700000027195,1
4015768,1147080.013552195159718,1690487.256700000027195,1147310.953659871127456,1690287.256700000027195,0
4015770,1147080.013552195159718,1690087.256700000027195,1147310.953659871127456,1689887.256700000027195,1
1918673,937675.070917117875069,1828387.256700000027195,937906.011024793609977,1828187.256700000027195,0
4015757,1147080.013552195159718,1692687.256700000027195,1147310.953659871127456,1692487.256700000027195,0
1918672,937675.070917117875069,1828587.256700000027195,937906.011024793609977,1828387.256700000027195,0
4015756,1147080.013552195159718,1692887.256700000027195,1147310.953659871127456,1692687.256700000027195,0
1918675,937675.070917117875069,1827987.256700000027195,937906.011024793609977,1827787.256700000027195,0
3491764,1094772.079163615126163,1757687.256700000027195,1095003.019271291093901,1757487.256700000027195,0
3491762,1094772.079163615126163,1758087.256700000027195,1095003.019271291093901,1757887.256700000027195,0
3491770,1094772.079163615126163,1756487.256700000027195,1095003.019271291093901,1756287.256700000027195,0
3491749,1094772.079163615126163,1760687.256700000027195,1095003.019271291093901,1760487.256700000027195,4
3491748,1094772.079163615126163,1760887.256700000027195,1095003.019271291093901,1760687.256700000027195,0
3491751,1094772.079163615126163,1760287.256700000027195,1095003.019271291093901,1760087.256700000027195,4
3491744,1094772.079163615126163,1761687.256700000027195,1095003.019271291093901,1761487.256700000027195,0
3491747,1094772.079163615126163,1761087.256700000027195,1095003.019271291093901,1760887.256700000027195,0
3491746,1094772.079163615126163,1761287.256700000027195,1095003.019271291093901,1761087.256700000027195,0
3491756,1094772.079163615126163,1759287.256700000027195,1095003.019271291093901,1759087.256700000027195,0
3491753,1094772.079163615126163,1759887.256700000027195,1095003.019271291093901,1759687.256700000027195,4
3491752,1094772.079163615126163,1760087.256700000027195,1095003.019271291093901,1759887.256700000027195,0
3491754,1094772.079163615126163,1759687.256700000027195,1095003.019271291093901,1759487.256700000027195,0
3491735,1094772.079163615126163,1763487.256700000027195,1095003.019271291093901,1763287.256700000027195,4
3491728,1094772.079163615126163,1764887.256700000027195,1095003.019271291093901,1764687.256700000027195,1
3491731,1094772.079163615126163,1764287.256700000027195,1095003.019271291093901,1764087.256700000027195,2
3491730,1094772.079163615126163,1764487.256700000027195,1095003.019271291093901,1764287.256700000027195,0
3491741,1094772.079163615126163,1762287.256700000027195,1095003.019271291093901,1762087.256700000027195,0
3491740,1094772.079163615126163,1762487.256700000027195,1095003.019271291093901,1762287.256700000027195,0
3491737,1094772.079163615126163,1763087.256700000027195,1095003.019271291093901,1762887.256700000027195,0
3491736,1094772.079163615126163,1763287.256700000027195,1095003.019271291093901,1763087.256700000027195,0
3491739,1094772.079163615126163,1762687.256700000027195,1095003.019271291093901,1762487.256700000027195,3
3491717,1094772.079163615126163,1767087.256700000027195,1095003.019271291093901,1766887.256700000027195,0
3491718,1094772.079163615126163,1766887.256700000027195,1095003.019271291093901,1766687.256700000027195,0
3491724,1094772.079163615126163,1765687.256700000027195,1095003.019271291093901,1765487.256700000027195,0
3491727,1094772.079163615126163,1765087.256700000027195,1095003.019271291093901,1764887.256700000027195,0
3491700,1094772.079163615126163,1770487.256700000027195,1095003.019271291093901,1770287.256700000027195,6
3491703,1094772.079163615126163,1769887.256700000027195,1095003.019271291093901,1769687.256700000027195,4
3491696,1094772.079163615126163,1771287.256700000027195,1095003.019271291093901,1771087.256700000027195,6
3491699,1094772.079163615126163,1770687.256700000027195,1095003.019271291093901,1770487.256700000027195,0
3491698,1094772.079163615126163,1770887.256700000027195,1095003.019271291093901,1770687.256700000027195,0
3491704,1094772.079163615126163,1769687.256700000027195,1095003.019271291093901,1769487.256700000027195,0
3491706,1094772.079163615126163,1769287.256700000027195,1095003.019271291093901,1769087.256700000027195,0
3491693,1094772.079163615126163,1771887.256700000027195,1095003.019271291093901,1771687.256700000027195,0
3491688,1094772.079163615126163,1772887.256700000027195,1095003.019271291093901,1772687.256700000027195,7
2447604,990502.620547968661413,1816087.256700000027195,990733.560655644512735,1815887.256700000027195,0
2447606,990502.620547968661413,1815687.256700000027195,990733.560655644512735,1815487.256700000027195,1
2447613,990502.620547968661413,1814287.256700000027195,990733.560655644512735,1814087.256700000027195,2
2447612,990502.620547968661413,1814487.256700000027195,990733.560655644512735,1814287.256700000027195,2
2447615,990502.620547968661413,1813887.256700000027195,990733.560655644512735,1813687.256700000027195,1
2447597,990502.620547968661413,1817487.256700000027195,990733.560655644512735,1817287.256700000027195,2
2447592,990502.620547968661413,1818487.256700000027195,990733.560655644512735,1818287.256700000027195,0
2447594,990502.620547968661413,1818087.256700000027195,990733.560655644512735,1817887.256700000027195,2
2447550,990502.620547968661413,1826887.256700000027195,990733.560655644512735,1826687.256700000027195,5
2447622,990502.620547968661413,1812487.256700000027195,990733.560655644512735,1812287.256700000027195,2
2447618,990502.620547968661413,1813287.256700000027195,990733.560655644512735,1813087.256700000027195,0
2447624,990502.620547968661413,1812087.256700000027195,990733.560655644512735,1811887.256700000027195,0
4020981,1147599.628794465912506,1688387.256700000027195,1147830.568902141880244,1688187.256700000027195,4
4020979,1147599.628794465912506,1688787.256700000027195,1147830.568902141880244,1688587.256700000027195,7
4020978,1147599.628794465912506,1688987.256700000027195,1147830.568902141880244,1688787.256700000027195,0
4020991,1147599.628794465912506,1686387.256700000027195,1147830.568902141880244,1686187.256700000027195,0
4020965,1147599.628794465912506,1691587.256700000027195,1147830.568902141880244,1691387.256700000027195,2
4020973,1147599.628794465912506,1689987.256700000027195,1147830.568902141880244,1689787.256700000027195,2
4020969,1147599.628794465912506,1690787.256700000027195,1147830.568902141880244,1690587.256700000027195,3
4020971,1147599.628794465912506,1690387.256700000027195,1147830.568902141880244,1690187.256700000027195,1
3496949,1095291.694405885646120,1761187.256700000027195,1095522.634513561613858,1760987.256700000027195,0
3496951,1095291.694405885646120,1760787.256700000027195,1095522.634513561613858,1760587.256700000027195,4
3496953,1095291.694405885646120,1760387.256700000027195,1095522.634513561613858,1760187.256700000027195,2
3496952,1095291.694405885646120,1760587.256700000027195,1095522.634513561613858,1760387.256700000027195,6
3496954,1095291.694405885646120,1760187.256700000027195,1095522.634513561613858,1759987.256700000027195,2
3496933,1095291.694405885646120,1764387.256700000027195,1095522.634513561613858,1764187.256700000027195,0
3496934,1095291.694405885646120,1764187.256700000027195,1095522.634513561613858,1763987.256700000027195,0
3496929,1095291.694405885646120,1765187.256700000027195,1095522.634513561613858,1764987.256700000027195,0
3496940,1095291.694405885646120,1762987.256700000027195,1095522.634513561613858,1762787.256700000027195,0
3496943,1095291.694405885646120,1762387.256700000027195,1095522.634513561613858,1762187.256700000027195,0
3496937,1095291.694405885646120,1763587.256700000027195,1095522.634513561613858,1763387.256700000027195,0
3496936,1095291.694405885646120,1763787.256700000027195,1095522.634513561613858,1763587.256700000027195,4
3496938,1095291.694405885646120,1763387.256700000027195,1095522.634513561613858,1763187.256700000027195,0
3496925,1095291.694405885646120,1765987.256700000027195,1095522.634513561613858,1765787.256700000027195,1
3496924,1095291.694405885646120,1766187.256700000027195,1095522.634513561613858,1765987.256700000027195,3
3496902,1095291.694405885646120,1770587.256700000027195,1095522.634513561613858,1770387.256700000027195,3
3496896,1095291.694405885646120,1771787.256700000027195,1095522.634513561613858,1771587.256700000027195,4
3496898,1095291.694405885646120,1771387.256700000027195,1095522.634513561613858,1771187.256700000027195,0
3496893,1095291.694405885646120,1772387.256700000027195,1095522.634513561613858,1772187.256700000027195,0
3496892,1095291.694405885646120,1772587.256700000027195,1095522.634513561613858,1772387.256700000027195,4
3496895,1095291.694405885646120,1771987.256700000027195,1095522.634513561613858,1771787.256700000027195,0
3496894,1095291.694405885646120,1772187.256700000027195,1095522.634513561613858,1771987.256700000027195,0
3496891,1095291.694405885646120,1772787.256700000027195,1095522.634513561613858,1772587.256700000027195,0
4020992,1147599.628794465912506,1686187.256700000027195,1147830.568902141880244,1685987.256700000027195,1
4020994,1147599.628794465912506,1685787.256700000027195,1147830.568902141880244,1685587.256700000027195,0
1399965,885886.751770808361471,1876687.256700000027195,886117.691878484212793,1876487.256700000027195,0
1924577,938194.686159388511442,1687887.256700000027195,938425.626267064362764,1687687.256700000027195,0
1924579,938194.686159388511442,1687487.256700000027195,938425.626267064362764,1687287.256700000027195,0
1924567,938194.686159388511442,1689887.256700000027195,938425.626267064362764,1689687.256700000027195,1
1924573,938194.686159388511442,1688687.256700000027195,938425.626267064362764,1688487.256700000027195,0
1924575,938194.686159388511442,1688287.256700000027195,938425.626267064362764,1688087.256700000027195,0
1924571,938194.686159388511442,1689087.256700000027195,938425.626267064362764,1688887.256700000027195,2
1924555,938194.686159388511442,1692287.256700000027195,938425.626267064362764,1692087.256700000027195,0
